time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_car	arrivals_car	stuck_car	en-route_car	departures_pt	arrivals_pt	stuck_pt	en-route_pt	departures_walk	arrivals_walk	stuck_walk	en-route_walk
26:25:00	95100	15	15	0	81485	0	0	0	65421	4	11	0	16052	11	4	0	12
26:30:00	95400	38	39	0	81484	2	3	0	65420	3	29	0	16026	33	7	0	38
26:35:00	95700	31	34	0	81481	1	4	0	65417	18	0	0	16044	12	30	0	20
26:40:00	96000	7	8	0	81480	0	1	0	65416	5	0	0	16049	2	7	0	15
26:45:00	96300	4	4	0	81480	0	0	0	65416	4	0	0	16053	0	4	0	11
26:50:00	96600	4	4	0	81480	0	0	0	65416	0	0	0	16053	4	4	0	11
26:55:00	96900	9	10	0	81479	2	3	0	65415	0	0	0	16053	7	7	0	11
27:00:00	97200	3	3	0	81479	3	3	0	65415	0	0	0	16053	0	0	0	11
27:05:00	97500	0	2	0	81477	0	2	0	65413	0	0	0	16053	0	0	0	11
27:10:00	97800	1	1	0	81477	0	0	0	65413	1	0	0	16054	0	1	0	10
27:15:00	98100	4	4	0	81477	0	0	0	65413	4	0	0	16058	0	4	0	6
27:20:00	98400	6	6	0	81477	1	1	0	65413	5	0	0	16063	0	5	0	1
27:25:00	98700	1	1	0	81477	0	0	0	65413	1	0	0	16064	0	1	0	0
27:30:00	99000	8	9	0	81476	0	1	0	65412	0	8	0	16056	8	0	0	8
27:35:00	99300	3	4	0	81475	3	4	0	65411	0	0	0	16056	0	0	0	8
27:40:00	99600	4	4	0	81475	1	1	0	65411	0	0	0	16056	3	3	0	8
27:45:00	99900	6	6	0	81475	1	1	0	65411	2	0	0	16058	3	5	0	6
27:50:00	100200	1	1	0	81475	0	0	0	65411	1	0	0	16059	0	1	0	5
27:55:00	100500	3	3	0	81475	0	0	0	65411	1	0	0	16060	2	3	0	4
28:00:00	100800	3	3	0	81475	1	1	0	65411	2	0	0	16062	0	2	0	2
28:05:00	101100	0	4	0	81471	0	4	0	65407	0	0	0	16062	0	0	0	2
28:10:00	101400	0	0	0	81471	0	0	0	65407	0	0	0	16062	0	0	0	2
28:15:00	101700	1	2	0	81470	0	1	0	65406	1	0	0	16063	0	1	0	1
28:20:00	102000	1	1	0	81470	0	0	0	65406	1	0	0	16064	0	1	0	0
28:25:00	102300	0	0	0	81470	0	0	0	65406	0	0	0	16064	0	0	0	0
28:30:00	102600	5	6	0	81469	1	2	0	65405	0	3	0	16061	4	1	0	3
28:35:00	102900	3	3	0	81469	0	0	0	65405	1	0	0	16062	2	3	0	2
28:40:00	103200	4	4	0	81469	2	2	0	65405	2	0	0	16064	0	2	0	0
28:45:00	103500	1	2	0	81468	1	2	0	65404	0	0	0	16064	0	0	0	0
28:50:00	103800	0	0	0	81468	0	0	0	65404	0	0	0	16064	0	0	0	0
28:55:00	104100	0	1	0	81467	0	1	0	65403	0	0	0	16064	0	0	0	0
29:00:00	104400	0	0	0	81467	0	0	0	65403	0	0	0	16064	0	0	0	0
29:05:00	104700	1	1	0	81467	1	1	0	65403	0	0	0	16064	0	0	0	0
29:10:00	105000	0	0	0	81467	0	0	0	65403	0	0	0	16064	0	0	0	0
29:15:00	105300	0	0	0	81467	0	0	0	65403	0	0	0	16064	0	0	0	0
29:20:00	105600	0	0	0	81467	0	0	0	65403	0	0	0	16064	0	0	0	0
29:25:00	105900	0	0	0	81467	0	0	0	65403	0	0	0	16064	0	0	0	0
29:30:00	106200	3	3	0	81467	0	0	0	65403	0	3	0	16061	3	0	0	3
29:35:00	106500	6	7	0	81466	3	4	0	65402	3	0	0	16064	0	3	0	0
29:40:00	106800	1	2	0	81465	1	2	0	65401	0	0	0	16064	0	0	0	0
29:45:00	107100	0	1	0	81464	0	1	0	65400	0	0	0	16064	0	0	0	0
29:50:00	107400	0	0	0	81464	0	0	0	65400	0	0	0	16064	0	0	0	0
29:55:00	107700	2	2	0	81464	2	2	0	65400	0	0	0	16064	0	0	0	0
30:00:00	108000	0	0	74317	7147	0	0	65400	0	0	0	8917	7147	0	0	0	0
30:05:00	108300	0	0	0	7147	0	0	0	0	0	0	0	7147	0	0	0	0
